H14-0906,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,18,,Zo streven we ernaar dat veel van de dagelijkse voorzieningen binnen 15 minuten te voet of met de fiets bereikbaar zijn.,T02; T06,T02: Fietsnetwerk en routekwaliteit; T06: Overig binnen afbakening,Waar zetten we op in?,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0907,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,"Publieke mobiliteit Goed openbaar vervoer is niet alleen duurzaam, maar ook een belangrijke voorziening voor mensen die zich niet op een andere manier kunnen verplaatsen.",T03; T11,T03: Bus en openbaar vervoer; T11: Interbestuurlijke samenwerking,,1,3,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0908,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,We zetten ons in voor de realisatie van een treinstation in Bathmen en verdubbeling van het spoor richting Olst. We lobbyen voor andere routes voor goederenvervoer over het spoor die niet dwars door de stad gaan vanwege geluidshinder en veiligheidsrisico’s.,T03; T09; T11,"T03: Spoor, stations, tram en metro; T09: Stads- en last-mile-logistiek; T11: Overig binnen afbakening",,2,3,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0909,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,"Bij busvervoer, doelgroepenvervoer, kleine bussen met flexibele rijtijden en haltetaxi’s staat de gebruiker centraal.",T03,T03: Vraagafhankelijk en doelgroepenvervoer,Publieke mobiliteit,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0910,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,"Dit extra perron maakt het spoor betrouwbaarder, vermindert vertragingen en zorgt dat er meer treinen kunnen rijden richting Randstad, Zwolle, Twente en Arnhem.",T03,"T03: Spoor, stations, tram en metro",Publieke mobiliteit,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-0911,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,"Goede vervoerverbindingen zijn belangrijk voor de bereikbaarheid en leefbaarheid van de wijken, dorpen en het buitengebied.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,Publieke mobiliteit,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0912,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,"Het vierde perron is belangrijk voor de (internationale) bereikbaarheid van de stad en regio, voor forenzen, studenten en bezoekers, en ondersteunt de verdere groei van Deventer als regionaal knooppunt.",T11,T11: Interbestuurlijke samenwerking,Publieke mobiliteit,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0913,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,In de buurt van stations kiezen we voor woningbouw vanwege de uitstekende bereikbaarheid met duurzaam openbaar vervoer en het brede aanbod van voorzieningen.,T03; T06,"T03: Spoor, stations, tram en metro; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling",Publieke mobiliteit,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0914,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,Omdat het vierde perron nu concreet in beeld is geven we de voorkeur aan verbreding van de bestaande reizigerstunnel om de verbinding tussen Voorstad en de binnenstad te versterken boven de aanleg van een afzonderlijke tweede tunnel voor fietsers en voetgangers.,T02,T02: Voetgangersnetwerk en lopen,Publieke mobiliteit,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0915,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,"We trekken samen met de provincie en regio op, waarbij we verschillende vormen van (openbaar) vervoer slim combineren om beter aan te sluiten op wensen van reizigers.",T11,T11: Interbestuurlijke samenwerking,Publieke mobiliteit,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0916,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,We zetten ons in voor de realisatie van een treinstation in Bathmen en verdubbeling van het spoor richting Olst.,T03; T11,"T03: Spoor, stations, tram en metro; T11: Overig binnen afbakening",Publieke mobiliteit,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0917,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,19,,Zo maken we Deventer beter bereikbaar. Ontwikkelingen op en rond stations ProRail werkt aan plannen voor een vierde perron om de groei van het treinverkeer op te vangen.,T03; T11,"T03: Spoor, stations, tram en metro; T11: Interbestuurlijke samenwerking",Publieke mobiliteit,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0918,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"We gaan ondertussen op de Welle al wel een eerste stap zetten met een 30 km/u zone om een comfortabele oversteek ter hoogte van het pontje en de Nieuwe Markt te realiseren, waarmee we ruim baan geven aan voetgangers en fietsers.",T01; T02,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T02: Voetgangersnetwerk en lopen,,2,3,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0919,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Door autoverkeer te bundelen op hoofdwegen ontstaat in de wijken en dorpen meer leefruimte, meer groen en meer ruimte voor lopen en fietsen.",T02; T04; T06,"T02: Voetgangersnetwerk en lopen; T04: Hoofdwegen, corridors en aansluitingen; T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit",,1,2,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0920,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Met nieuwe mobiliteitshubs, bijvoorbeeld aan de Handelskade en het Roto-terrein, gaan we inwoners en bezoekers van de binnenstad en omliggende schilwijken in de komende jaren op loopafstand een alternatief bieden voor parkeren op straat.",T03; T07,"T03: Haltes, overstappen en OV-knooppunten; T07: Mobiliteitshubs en ketendiensten",,2,2,Beleidsopdracht,Lokale kwestie,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0921,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Bij woningbouwlocaties waarbij dit passend is, willen we voorrang geven aan plekken voor deelauto’s in plaats van reguliere parkeerplekken.",T05; T06; T07,T05: Parkeercapaciteit en parkeerdruk; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T07: Deelmobiliteit,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0922,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,Deelmobiliteit Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’ van een voertuig.,T07,T07: Deelmobiliteit,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0923,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Deelmobiliteit in bestaande wijken en dorpen verdient extra aandacht, om te zorgen voor een betere en evenwichtigere spreiding over de hele gemeente.",T07,T07: Deelmobiliteit,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-0924,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Doorgaand verkeer rijdt, volgens het zogenoemde dakpan-principe, over hoofdwegen zoals de N348 en het Hanzetracé.",T04,"T04: Hoofdwegen, corridors en aansluitingen",Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0925,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Met de besluitvorming over het Omgevingsprogramma Mobiliteit Binnenstad en Periferie leggen we in 2026 de basis voor een leefbare, veilige en gastvrije binnenstad en schilwijken daaromheen, waarin lopen, fietsen en openbaar vervoer centraal staan en de auto een passende plek houdt.",T02; T03,T02: Voetgangersnetwerk en lopen; T03: Bus en openbaar vervoer,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0926,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Met nieuwe mobiliteitshubs, bijvoorbeeld aan de Handelskade en het Roto-terrein, gaan we inwoners en bezoekers van de binnenstad en omliggende schilwijken in de komende jaren op loopafstand een alternatief bieden voor parkeren op straat.",T05; T07,T05: Parkeercapaciteit en parkeerdruk; T07: Mobiliteitshubs en ketendiensten,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0927,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Met ons parkeerbeleid werken we aan een gastvrije, leefbare, economisch vitale en schone gemeente.",T05,T05: Overig binnen afbakening,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0928,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Om toe te kunnen werken naar een autoluwe Welle lossen we deze periode de grootste knelpunten op het Hanzetrace en de N348 op, zodat de Welle het autoluwe visitekaartje van Deventer wordt.",T04,"T04: Hoofdwegen, corridors en aansluitingen",Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-0929,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Op deze trajecten nemen we maatregelen om de doorstroming te bevorderen. Zo werken we deze periode aan de realisatie van ongelijkvloerse kruispunten op het Stadslint Keizerslanden, zoals aan de Van Oldenielstraat en de fietstunnel bij winkelcentrum Keizerslanden.",T01; T02; T04; T11,"T01: Veilige inrichting en snelheid; T02: Fietsnetwerk en routekwaliteit; T04: Doorstroming, verkeersdruk en ontsluiting; T11: Overig binnen afbakening",Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0930,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,Op die manier neemt de leefbaarheid daar en in andere delen van de stad toe en kunnen fietsers snel en veilig de binnenstad bereiken.,T02; T06,"T02: Fietsnetwerk en routekwaliteit; T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit",Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0931,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,Op gebiedsontsluitingswegen passen we in fasen de maximumsnelheid aan naar 30 km/u.,T01,T01: Veilige inrichting en snelheid,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0932,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,Privé-auto De auto blijft een belangrijk vervoermiddel. We houden vast aan de herijkte hoofdwegenstructuur.,T04,"T04: Hoofdwegen, corridors en aansluitingen",Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0933,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"We gaan ondertussen op de Welle al wel een eerste stap zetten met een 30 km/u zone om een comfortabele oversteek ter hoogte van het pontje en de Nieuwe Markt te realiseren, waarmee we ruim baan geven aan voetgangers en fietsers.",T01; T02; T11,T01: Schoolroutes en kwetsbare verkeersdeelnemers; T02: Voetgangersnetwerk en lopen; T11: Overig binnen afbakening,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0934,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,20,,"Zo werken we deze periode aan de realisatie van ongelijkvloerse kruispunten op het Stadslint Keizerslanden, zoals aan de Van Oldenielstraat en de fietstunnel bij winkelcentrum Keizerslanden.",T01; T02; T11,T01: Veilige inrichting en snelheid; T02: Fietsnetwerk en routekwaliteit; T11: Overig binnen afbakening,Met deelmobiliteit verschuift de standaard van ‘bezit’ van een voertuig naar ‘gebruik’,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0935,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de mobiliteitshubs klaar zijn.,T03; T05; T07,"T03: Haltes, overstappen en OV-knooppunten; T05: Parkeercapaciteit en parkeerdruk; T07: Mobiliteitshubs en ketendiensten",,1,2,Lokale kwestie,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0936,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,In overleg met ondernemers voeren we in de binnenstad eind 2027 een zeroemissiezone in om de stadslogistiek te verduurzamen. We onderzoeken de passende plekken voor goed verspreide pakketkluizen in stad en dorpen.,T09,T09: Stads- en last-mile-logistiek,,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0937,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,"Bij alle nieuwe ruimtelijke ontwikkelingen zorgen nieuwe parkeernormen voor auto en fiets voor duidelijkheid, minder parkeerdruk en ruimte voor lopen en fietsen.",T02; T05; T06,T02: Voetgangersnetwerk en lopen; T05: Parkeernormen; T06: Overig binnen afbakening,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-0938,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,Bovendien is goederenvervoer over water duurzamer dan vervoer over de weg.,T09,T09: Overig binnen afbakening,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0939,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,Daarnaast onderzoeken we logistieke hubs aan de randen van de stad met mogelijkheden voor elektrische (fiets) bezorging).,T02; T09; T11,"T02: Fietsnetwerk en routekwaliteit; T09: Stads- en last-mile-logistiek; T11: Kennis, data, monitoring en capaciteit",We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-0940,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,"Economische ontwikkeling geven we vorm in samenhang met leefbaarheid, duurzaamheid, wonen, voorzieningen, mobiliteit en de kwaliteit van de stad en het buitengebied.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0941,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,"Het doel daarbij is: minder ritten, minder verkeersdrukte en een schonere stadslogistiek.",T04; T09,"T04: Doorstroming, verkeersdruk en ontsluiting; T09: Stads- en last-mile-logistiek",We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0942,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,"Het gaat om een brede afweging, waarbij niet alleen de bereikbaarheid van onze gemeente en regio, maar ook de natuur, het landschap en toekomstige woningbouwlocaties meewegen.",T11,T11: Interbestuurlijke samenwerking,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0943,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,Hierover zijn we in gesprek met Rijkswaterstaat en de Stedendriehoek. Bereikbaarheid op lange termijn Deventer maakt een grote groei door.,T11,T11: Interbestuurlijke samenwerking,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0944,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,In overleg met ondernemers voeren we in de binnenstad eind 2027 een zeroemissiezone in om de stadslogistiek te verduurzamen.,T07; T09,T07: Elektrificatie en zero-emissie; T09: Stads- en last-mile-logistiek,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0945,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,In overleg met ondernemers voeren we in de binnenstad eind 2027 een zeroemissiezone in om de stadslogistiek te verduurzamen. We onderzoeken de passende plekken voor goed verspreide pakketkluizen in stad en dorpen.,T07; T09; T11,"T07: Elektrificatie en zero-emissie; T09: Stads- en last-mile-logistiek; T11: Kennis, data, monitoring en capaciteit",We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-0946,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,"Om Deventer op de lange termijn bereikbaar te houden, verkennen we welke verkeersmaatregelen verder nodig zijn.",T11,T11: Overig binnen afbakening,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-0947,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,"Parkeren blijft daar mogelijk voor bewoners, maar bezoekers motiveren we op die manier om voor mobiliteitshubs te kiezen.",T05; T07,T05: Parkeercapaciteit en parkeerdruk; T07: Mobiliteitshubs en ketendiensten,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0948,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,"We vergroten de vergunningszones in de schilwijken rond de binnenstad om de leefbaarheid te beschermen. Parkeren blijft daar mogelijk voor bewoners, maar bezoekers motiveren we op die manier om voor mobiliteitshubs te kiezen.",T05; T06; T07,"T05: Tarieven, vergunningen en zones; T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit; T07: Mobiliteitshubs en ketendiensten",We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0949,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,21,,We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de mobiliteitshubs klaar zijn. We vergroten de vergunningszones in de schilwijken rond de binnenstad om de leefbaarheid te beschermen.,T05; T06; T07,"T05: Tarieven, vergunningen en zones; T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit; T07: Mobiliteitshubs en ketendiensten",We verminderen op diverse plekken het aantal parkeerplaatsen op straat zodra de,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0950,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,24,,"Hier werken ondernemers, onderwijs, overheid en sociale partners samen aan vraagstukken op het gebied van energie, mobiliteit, wonen, infrastructuur en technologie. In SmartZone testen ze ideeën, passen ze toe en schalen ze op, waardoor innovatie sneller leidt tot concrete toepassingen en economische kansen voor de stad en regio.",T11,T11: Interbestuurlijke samenwerking,Daarnaast wordt in SmartZone Deventer gewerkt aan de ontwikkeling en toepassing,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0951,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,25,,"De gemeente geeft zelf het goede voorbeeld. We verduurzamen gemeentelijk vastgoed en benutten waar mogelijk eigen daken, parkeerterreinen en ruimte langs wegen voor duurzame opwek.",T05,T05: Overig binnen afbakening,De energietransitie moet haalbaar en betaalbaar zijn voor inwoners. We zetten daarom,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0952,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,25,,"De gemeente geeft zelf het goede voorbeeld. We verduurzamen gemeentelijk vastgoed en benutten waar mogelijk eigen daken, parkeerterreinen en ruimte langs wegen voor duurzame opwek. We onderzoeken kansrijke locaties voor solar carports, waaronder bij De Scheg.",T05; T11,T05: Overig binnen afbakening; T11: Interbestuurlijke samenwerking,De energietransitie moet haalbaar en betaalbaar zijn voor inwoners. We zetten daarom,2,2,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-0953,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,25,,"Ook in de openbare ruimte kijken we kritisch naar ons eigen energiegebruik. Waar mogelijk dimmen of verwijderen we overbodige verlichting, zonder afbreuk te doen aan verkeersveiligheid en sociale veiligheid.",T01; T06,T01: Overig binnen afbakening; T06: Herverdeling van openbare ruimte,De energietransitie moet haalbaar en betaalbaar zijn voor inwoners. We zetten daarom,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0954,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,25,,"Waar mogelijk dimmen of verwijderen we overbodige verlichting, zonder afbreuk te doen aan verkeersveiligheid en sociale veiligheid.",T01,T01: Overig binnen afbakening,De energietransitie moet haalbaar en betaalbaar zijn voor inwoners. We zetten daarom,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0955,Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,26,,"Participatie betekent niet dat we iedereen tevreden kunnen stellen, maar wel dat we belangen serieus wegen en dat we open en duidelijk uitleggen hoe besluiten tot stand komen. Bij Windpark A1 en andere grootschalige energieprojecten krijgt gezondheid een volwaardige plek in de afweging.",T04,"T04: Hoofdwegen, corridors en aansluitingen","Wanneer goede duurzame en circulaire initiatieven vastlopen op te rigide regels,",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
