H14-0808,Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,8,,"maken we een plan van aanpak om de toekomstbestendigheid van bestaande bedrijventerreinen te borgen. benutten we de mogelijkheden die ontstaan door de Nedersaksenlijn en zetten we in op het aantrekken en ontwikkelen van nieuwe sectoren, zodat onze economie minder afhankelijk wordt van een beperkt aantal branches.",T03; T11,"T03: Spoor, stations, tram en metro; T11: Visies, programma’s en uitvoering",,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0809,Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,8,,"versterken wij de sterke troeven van onze regio, zoals de ligging aan het Pieterpad, het Cultuurpad Coevorden en het Drenthepad, waarmee we ons nog meer op de kaart zetten als wandel- en fietsgemeente.",T02; T11,T02: Voetgangersnetwerk en lopen; T11: Interbestuurlijke samenwerking,,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0810,Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,8,,"versterken wij de sterke troeven van onze regio, zoals de ligging aan het Pieterpad, het Cultuurpad Coevorden en het Drenthepad, waarmee we ons nog meer op de kaart zetten als wandel- en fietsgemeente. stimuleren we met het Programma Vitale Vakantieparken de kwaliteit van recreatie en toerisme op onze vakantieparken en verbeteren we de leefbaarheid voor inwoners en bezoekers.",T06; T11,"T06: Leefbaarheid, gezondheid en ruimtelijke kwaliteit; T11: Interbestuurlijke samenwerking",,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0811,Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,13,,verminderen we de huidige bestemmingsreserves in totaal met 6 miljoen euro waarvan we voor incidentele investeringen de volgende middelen inzetten: - Ruimte: 1 miljoen - Economie: 1 miljoen - Samenleving: 2 miljoen - Bereikbaarheid: 1 miljoen - Organisatieontwikkeling: 1 miljoen In de begroting maken we deze investeringen concreet.,T11,"T11: Financiering, subsidie en cofinanciering",Financiën en dekkingsmiddelen,3,3,Investering,,Nee,H14 volledige paginatekstscan
H14-0812,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,3,,"Tegelijkertijd staat onze stad voor belangrijke keuzes. De komende jaren willen we voldoende betaalbare woningen realiseren, onze economie versterken, investeren in een groene en gezonde leefomgeving, gelijke kansen bevorderen en voorzieningen bereikbaar en toegankelijk houden.",T11,T11: Interbestuurlijke samenwerking,"gemeenschap, waar cultuur bloeit en betrokken inwoners zich inzetten voor hun buurt,",2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0813,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,5,,Daarnaast zijn goede afspraken met de provincie over de ontsluiting via de N320 noodzakelijk.,T04; T11,"T04: Hoofdwegen, corridors en aansluitingen; T11: Interbestuurlijke samenwerking","1 Prettig wonen, leven en ondernemen",1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0814,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,5,,"De nadruk ligt op het afronden en verder ontwikkelen van bestaande gebiedsontwikkelingen, zoals het Stationskwartier, de Rijksrand, Hondshoven, Jan van Riebeeck en Parijsch.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,"1 Prettig wonen, leven en ondernemen",2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0815,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,5,,"De nadruk ligt op het afronden en verder ontwikkelen van bestaande gebiedsontwikkelingen, zoals het Stationskwartier, de Rijksrand, Hondshoven, Jan van Riebeeck en Parijsch. Daarnaast onderzoeken we de kansen voor binnenstedelijke woningbouw in Culemborg- Oost.",T06; T11,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T11: Interbestuurlijke samenwerking,"1 Prettig wonen, leven en ondernemen",2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0816,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,5,,Voor nieuwe woningbouwprojecten is het vinden van oplossingen voor netcongestie een belangrijke randvoorwaarde. Daarnaast zijn goede afspraken met de provincie over de ontsluiting via de N320 noodzakelijk.,T04; T06; T11,"T04: Hoofdwegen, corridors en aansluitingen; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T11: Interbestuurlijke samenwerking","1 Prettig wonen, leven en ondernemen",1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0817,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,5,,"W e bouwen voort op de kracht van Culemborg als compacte stad met een eigen karakter, waar ruimte is voor initiatief, ondernemerschap en samenwerking. Tegelijkertijd werken we aan voldoende woningen, kwalitatief groen, passende voorzieningen en bereikbaarheid.",T11,T11: Interbestuurlijke samenwerking,"1 Prettig wonen, leven en ondernemen",2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0818,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,6,,"Leefbare en sociale buurten met kwalitatief groen, ontmoetingsplekken, parkeergelegenheid, deelmobiliteit, goede wandel- en fietsroutes en voorzieningen dichtbij huis, zoals maatschappelijke en gezondheidsvoorzieningen.",T02; T05; T07,T02: Voetgangersnetwerk en lopen; T05: Overig binnen afbakening; T07: Deelmobiliteit,,1,2,Innovatie of kans,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0819,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,6,,"Samenwerking met de regio zodat huisvesting voor de verschillende kwetsbare doelgroepen evenwichtig over de regio wordt verdeeld. Leefbare en sociale buurten met kwalitatief groen, ontmoetingsplekken, parkeergelegenheid, deelmobiliteit, goede wandel- en fietsroutes en voorzieningen dichtbij huis, zoals maatschappelijke en gezondheidsvoorzieningen.",T02; T05; T07; T11,T02: Voetgangersnetwerk en lopen; T05: Overig binnen afbakening; T07: Deelmobiliteit; T11: Interbestuurlijke samenwerking,Wij kiezen voor,2,2,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0820,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,7,,"Het is nodig om de samenwerking te versterken met netbeheerders, energieleveranciers en andere overheden en daarbij het belang van communicatie richting onze inwoners en bedrijven te onderstrepen. Ons doel Wij willen energie beschikbaar houden voor woningbouw, bedrijvigheid en mobiliteit.",T06; T11,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T11: Interbestuurlijke samenwerking,1.2. Netcongestie in Culemborg,1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0821,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,7,,"Ons doel Wij willen energie beschikbaar houden voor woningbouw, bedrijvigheid en mobiliteit.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,1.2. Netcongestie in Culemborg,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0822,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,8,,"Een mobiliteitsmix waarin auto, fiets, wandelen en openbaar vervoer elkaar versterken en inwoners keuzevrijheid behouden.",T02; T03; T04,"T02: Voetgangersnetwerk en lopen; T03: Bus en openbaar vervoer; T04: Doorstroming, verkeersdruk en ontsluiting",,1,1,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0823,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,8,,"1.3. Mobiliteit, bereikbaarheid en parkeren De opgave Doordat de beschikbare ruimte in Culemborg beperkt is, de infrastructuur onvoldoende aansluit op toekomstige groei en de parkeerdruk toeneemt zijn de uitdagingen groot.",T05,T05: Parkeercapaciteit en parkeerdruk,Wat inwoners hiervan merken,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-0824,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,8,,Door nieuwe woningbouwprojecten en de bijbehorende toename aan parkeerbehoefte staat de huidige parkeervisie onder druk.,T05; T06,T05: Parkeercapaciteit en parkeerdruk; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,Wat inwoners hiervan merken,1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-0825,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,8,,En tegelijkertijd kan autoverkeer zich ook veilig en logisch verplaatsen door de stad en in en uit Culemborg.,T04,"T04: Doorstroming, verkeersdruk en ontsluiting",Wat inwoners hiervan merken,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0826,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,8,,"Inzetten op veilige en comfortabele wegen, fiets- en wandelpaden bij werkzaamheden in de openbare ruimte.",T02; T06,T02: Voetgangersnetwerk en lopen; T06: Herverdeling van openbare ruimte,Wat inwoners hiervan merken,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0827,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,8,,"Waar we de komende periode vanwege onderhoud of door nieuwbouw gaan werken aan wegen stimuleren we wandelen, fietsen en deelmobiliteit.",T02; T07; T10,T02: Voetgangersnetwerk en lopen; T07: Deelmobiliteit; T10: Wegenbeheer en onderhoudsniveau,Wat inwoners hiervan merken,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0828,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"De reserves uit het GVVP zetten we in voor de aanpak van de Dr. Hockesingel, met focus op versterking van groen, verkeersveiligheid, fietsverbindingen en de ontsluiting richting de Rijksstraatweg en de N320.",T01; T02; T04; T11,"T01: Veilige inrichting en snelheid; T02: Fietsnetwerk en routekwaliteit; T04: Hoofdwegen, corridors en aansluitingen; T11: Financiering, subsidie en cofinanciering",,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0829,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Onderzoek bij onderhoudswerkzaamheden of een wegaanpassing, om te zien of een verlaging van de maximumsnelheid van 50 km/u naar 30 km/u een reële mogelijkheid is en bijdraagt aan de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers.",T01; T04,"T01: Veilige inrichting en snelheid; T04: Doorstroming, verkeersdruk en ontsluiting",,1,2,Kennis- of capaciteitsvraag,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0830,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Bij woningbouwontwikkelingen blijven we inzetten op het afkopen van parkeerplaatsen via een mobiliteitsfonds, als bijdrage aan mobiliteits- en parkeeroplossingen in wijken.",T05; T06; T11,"T05: Parkeercapaciteit en parkeerdruk; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling; T11: Financiering, subsidie en cofinanciering",,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0831,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,Het verminderen van parkeerdruk door het stimuleren van deelmobiliteit en de realisatie van gebouwde parkeerhubs met aanvullende mobiliteitsdiensten in het Stationskwartier.,T05; T07,T05: Parkeercapaciteit en parkeerdruk; T07: Deelmobiliteit,,2,2,Beleidsopdracht,Innovatie of kans,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0832,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Bij het nieuwe beheerplan wegen hanteren we een kritische en realistische benadering, gericht op haalbaarheid en betaalbaarheid, zodat de financiële druk beheersbaar blijft en uitvoering geborgd is.",T10,T10: Assetmanagement en beheerplanning,,2,2,Beleidsopdracht,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0833,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Bij het nieuwe beheerplan wegen hanteren we een kritische en realistische benadering, gericht op haalbaarheid en betaalbaarheid, zodat de financiële druk beheersbaar blijft en uitvoering geborgd is.",T10; T11,"T10: Assetmanagement en beheerplanning; T11: Visies, programma’s en uitvoering","de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Probleem,,Nee,H14 volledige paginatekstscan
H14-0834,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,Financiële kaders Onderhoud en aanleg wegen,T10,"T10: Bruggen, kades, sluizen en civiele kunstwerken","de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0835,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,Gratis parkeren aan de randen van de binnenstad blijft mogelijk en in het Stationskwartier komen parkeerhubs en deelmobiliteit.,T05; T07,T05: Parkeercapaciteit en parkeerdruk; T07: Deelmobiliteit,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0836,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Het verhogen van de reguliere parkeertarieven in de binnenstad, zodat parkeren op Palumbus, Mariahof, de Veerweg en bij de winkelcentra Koopmansgildeplein en Chopinplein gratis kan blijven.",T05,T05: Parkeercapaciteit en parkeerdruk,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0837,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,Het verminderen van parkeerdruk door het stimuleren van deelmobiliteit en de realisatie van gebouwde parkeerhubs met aanvullende mobiliteitsdiensten in het Stationskwartier.,T05; T07; T11,T05: Parkeercapaciteit en parkeerdruk; T07: Deelmobiliteit; T11: Overig binnen afbakening,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0838,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,Het verminderen van parkeerdruk door het stimuleren van deelmobiliteit en de realisatie van gebouwde parkeerhubs met aanvullende mobiliteitsdiensten in het Stationskwartier. Lobbyen voor rijksfinanciering van een brede fiets- en voetgangerstunnel bij het station.,T02; T03; T05; T07; T11,"T02: Voetgangersnetwerk en lopen; T03: Spoor, stations, tram en metro; T05: Parkeercapaciteit en parkeerdruk; T07: Deelmobiliteit; T11: Financiering, subsidie en cofinanciering","de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0839,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Het voorkomen van parkeeroverlast door het invoeren van parkeerregulering in en rondom het Stationskwartier in goed contact met inwoners en ondernemers, en parkeerabonnementen voor autobezitters in het Stationskwartier.",T05,T05: Overig binnen afbakening,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0840,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,Lobbyen voor rijksfinanciering van een brede fiets- en voetgangerstunnel bij het station.,T02,T02: Voetgangersnetwerk en lopen,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Samenwerkingsvraag,,Nee,H14 volledige paginatekstscan
H14-0841,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Onderzoek bij onderhoudswerkzaamheden of een wegaanpassing, om te zien of een verlaging van de maximumsnelheid van 50 km/u naar 30 km/u een reële mogelijkheid is en bijdraagt aan de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers.",T01; T04; T10; T11,"T01: Veilige inrichting en snelheid; T04: Doorstroming, verkeersdruk en ontsluiting; T10: Wegenbeheer en onderhoudsniveau; T11: Kennis, data, monitoring en capaciteit","de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Kennis- of capaciteitsvraag,,Nee,H14 volledige paginatekstscan
H14-0842,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Per gebied kiezen we een passende inrichting. Parkeren wordt duidelijker geregeld en waar de parkeerdruk hoog is, nemen we gerichte maatregelen om overlast te beperken.",T05,T05: Parkeercapaciteit en parkeerdruk,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",2,2,Beleidsopdracht,Probleem,Nee,H14 volledige paginatekstscan
H14-0843,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,Realistische en volgens CROW-normen onderbouwde parkeernormen.,T05; T11,T05: Parkeernormen; T11: Overig binnen afbakening,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0844,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"Voor de realisatie van parkeerhubs in het Stationskwartier hanteren we realistische businesscases, met blijvende aandacht voor betaalbare abonnementstarieven.",T05; T11,T05: Overig binnen afbakening; T11: Overig binnen afbakening,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0845,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,9,,"We stimuleren wandelen, fietsen en deelmobiliteit, terwijl de auto een logische plek houdt in een goed bereikbare stad.",T02; T07,T02: Voetgangersnetwerk en lopen; T07: Deelmobiliteit,"de verkeersveiligheid, gezondheid en de doorstroming voor alle weggebruikers. Daarbij wegen",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0846,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,10,,"Een gezamenlijke aanpak van netcongestie, bereikbaarheid, vergroening en veiligheid op bedrijventerrein Pavijen zodat bedrijven zich kunnen blijven ontwikkelen. Bij de implementatie van de Omgevingswet in te zetten op zo min mogelijk regels en eenvoudige procedures voor ondernemers.",T11,T11: Overig binnen afbakening,1.4. Economie en ondernemerschap,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0847,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,13,,"Als straten of pleinen opnieuw worden ingericht, combineren we onderhoud met verbeteringen, zoals extra groen, meer schaduw op warme dagen en maatregelen tegen wateroverlast.",T10,T10: Wegenbeheer en onderhoudsniveau,,1,2,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0848,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,19,,"Een schone, hele, gezonde en veilige openbare ruimte met aandacht voor verkeersveiligheid, verlichting en ontmoetingsplekken.",T01; T06,T01: Overig binnen afbakening; T06: Herverdeling van openbare ruimte,"2.5. Openbare orde, veiligheid en sterke wijken",1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0849,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,20,,"Bij vernieuwing, vervanging en aanleg van verlichting en infrastructuur wordt sociale veiligheid daarom expliciet meegewogen.",T10,T10: Vervanging en renovatie,• Aandacht voor digitale weerbaarheid en bewustwording rond online criminaliteit en,2,2,Beleidsopdracht,,Nee,H14 volledige paginatekstscan
H14-0850,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,26,,"Goede bereikbaarheid, zowel digitaal als persoonlijk, met oog voor inwoners die minder digitaal vaardig zijn. Transparantie over keuzes, dilemma's en de voortgang van plannen en projecten.",T11,"T11: Visies, programma’s en uitvoering",Wij kiezen voor,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0851,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,27,,"De raad stelt onder andere de kaders vast voor nieuwe woningbouwlocaties en de bijbehorende investeringen in bereikbaarheid, parkeren en voorzieningen.",T06,T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,,1,2,Probleem,,Nee,Eerder gevalideerd bewijsanker; H14 herbevestigd
H14-0852,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,27,,"De raad stelt onder andere de kaders vast voor nieuwe woningbouwlocaties en de bijbehorende investeringen in bereikbaarheid, parkeren en voorzieningen.",T05; T06,T05: Parkeercapaciteit en parkeerdruk; T06: Mobiliteit bij woningbouw en gebiedsontwikkeling,Financiële kaders,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0853,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,29,,"We beperken onderhoud tot het noodzakelijke en ter voorkoming van hogere kosten later. Waar mogelijk stoten we vastgoed af op basis van een afgewogen wegingskader, waarin het financieel aspect niet het enige maar het belangrijkste is.",T10,"T10: Bruggen, kades, sluizen en civiele kunstwerken",5 Langjarig financieel gezond,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
H14-0854,Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,30,,"Lastenverlichting waar mogelijk We schaffen de hondenbelasting af. En zoals eerder gezegd, blijft gratis parkeren aan de randen van de binnenstad mogelijk.",T05,T05: Parkeercapaciteit en parkeerdruk,Verder kiezen we concreet voor:,1,1,Lokale kwestie,,Nee,H14 volledige paginatekstscan
